file_path,folder,weight_range,min_weight,max_weight,quality,is_ok,ocr_text,ocr_weight,filename_weight,best_weight,weight_source,potato_count,main_potato,area,perimeter,major_axis,minor_axis,circularity,width,height,estimated_volume,estimated_weight,aspect_ratio,scheme_c_class,expected_class
/tmp/potato_inspection_system/data/test/1021/100-150 ng/Pic_2025_10_21_154307_41.jpeg,100-150 ng,100-150,100,150,ng,False,,,125.0,125.0,filename,3,"{'area': 313265.0, 'perimeter': 9668.036910295486, 'major_axis': 995.102783203125, 'minor_axis': 563.4660034179688, 'circularity': 0.042115808265356186, 'width': 1150, 'height': 691, 'estimated_volume': 165.42532611557863, 'estimated_weight': 181.9678587271365, 'aspect_ratio': 1.766038726678912, 'center': (857.3948974609375, 647.2744750976562), 'contour': array([[[1112,  280]],

       [[1112,  287]],

       [[1111,  288]],

       ...,

       [[1128,  288]],

       [[1127,  287]],

       [[1127,  280]]], dtype=int32)}",313265.0,9668.036910295486,995.102783203125,563.4660034179688,0.042115808265356186,1150.0,691.0,165.42532611557863,181.9678587271365,1.766038726678912,NG,NG
/tmp/potato_inspection_system/data/test/1021/100-150 ng/Pic_2025_10_21_154314_48.jpeg,100-150 ng,100-150,100,150,ng,False,,,125.0,125.0,filename,3,"{'area': 232771.5, 'perimeter': 5080.569751620293, 'major_axis': 849.5403442382812, 'minor_axis': 473.94287109375, 'circularity': 0.11332215711492048, 'width': 823, 'height': 519, 'estimated_volume': 99.91590368325708, 'estimated_weight': 109.9074940515828, 'aspect_ratio': 1.7924952479562348, 'center': (3090.72412109375, 1564.634765625), 'contour': array([[[3184, 1310]],

       [[3184, 1317]],

       [[3183, 1318]],

       ...,

       [[3190, 1317]],

       [[3189, 1316]],

       [[3189, 1310]]], dtype=int32)}",232771.5,5080.569751620293,849.5403442382812,473.94287109375,0.11332215711492048,823.0,519.0,99.91590368325708,109.9074940515828,1.7924952479562348,NG,NG
/tmp/potato_inspection_system/data/test/1021/100-150 ng/Pic_2025_10_21_154311_45.jpeg,100-150 ng,100-150,100,150,ng,False,,,125.0,125.0,filename,3,"{'area': 213315.0, 'perimeter': 3511.449913620949, 'major_axis': 581.7164306640625, 'minor_axis': 512.2861938476562, 'circularity': 0.21739938101977466, 'width': 581, 'height': 508, 'estimated_volume': 79.93468291143714, 'estimated_weight': 87.92815120258085, 'aspect_ratio': 1.1355301736611965, 'center': (2630.44189453125, 2496.5361328125), 'contour': array([[[2734, 2233]],

       [[2733, 2234]],

       [[2732, 2234]],

       ...,

       [[2749, 2235]],

       [[2743, 2235]],

       [[2741, 2233]]], dtype=int32)}",213315.0,3511.449913620949,581.7164306640625,512.2861938476562,0.21739938101977466,581.0,508.0,79.93468291143714,87.92815120258085,1.1355301736611965,NG,NG
/tmp/potato_inspection_system/data/test/1021/100-150 ng/Pic_2025_10_21_154313_47.jpeg,100-150 ng,100-150,100,150,ng,False,,,125.0,125.0,filename,3,"{'area': 280935.5, 'perimeter': 10275.274499893188, 'major_axis': 1231.0645751953125, 'minor_axis': 553.866455078125, 'circularity': 0.03343717824069401, 'width': 1144, 'height': 703, 'estimated_volume': 197.73774740879895, 'estimated_weight': 217.51152214967885, 'aspect_ratio': 2.2226740108708443, 'center': (1073.6600341796875, 656.6023559570312), 'contour': array([[[1200,  297]],

       [[1200,  303]],

       [[1199,  304]],

       ...,

       [[1200,  303]],

       [[1207,  303]],

       [[1207,  297]]], dtype=int32)}",280935.5,10275.274499893188,1231.0645751953125,553.866455078125,0.03343717824069401,1144.0,703.0,197.73774740879895,217.51152214967885,2.2226740108708443,NG,NG
/tmp/potato_inspection_system/data/test/1021/100-150 ng/Pic_2025_10_21_154316_50.jpeg,100-150 ng,100-150,100,150,ng,False,,,125.0,125.0,filename,3,"{'area': 258238.5, 'perimeter': 10939.995281338692, 'major_axis': 1147.375244140625, 'minor_axis': 524.1347045898438, 'circularity': 0.027114186883425033, 'width': 1208, 'height': 616, 'estimated_volume': 165.04027205869644, 'estimated_weight': 181.5442992645661, 'aspect_ratio': 2.1890846648639526, 'center': (1043.6182861328125, 1406.3145751953125), 'contour': array([[[1232, 1088]],

       [[1232, 1095]],

       [[1231, 1096]],

       ...,

       [[1237, 1090]],

       [[1236, 1089]],

       [[1236, 1088]]], dtype=int32)}",258238.5,10939.995281338692,1147.375244140625,524.1347045898438,0.027114186883425033,1208.0,616.0,165.04027205869644,181.5442992645661,2.1890846648639526,NG,NG
/tmp/potato_inspection_system/data/test/1021/100-150 ng/Pic_2025_10_21_154317_51.jpeg,100-150 ng,100-150,100,150,ng,False,,,125.0,125.0,filename,3,"{'area': 139098.0, 'perimeter': 1611.068102478981, 'major_axis': 489.98468017578125, 'minor_axis': 369.3407897949219, 'circularity': 0.673446269207368, 'width': 483, 'height': 366, 'estimated_volume': 34.99739111525604, 'estimated_weight': 38.49713022678165, 'aspect_ratio': 1.3266465381412311, 'center': (1090.276611328125, 2348.8408203125), 'contour': array([[[1064, 2162]],

       [[1063, 2163]],

       [[1054, 2163]],

       [[1053, 2164]],

       [[1044, 2164]],

       [[1043, 2165]],

       [[1040, 2165]],

       [[1039, 2166]],

       [[1035, 2166]],

       [[1034, 2167]],

       [[1031, 2167]],

       [[1030, 2168]],

       [[1024, 2168]],

       [[1023, 2169]],

       [[1022, 2169]],

       [[1021, 2170]],

       [[1016, 2170]],

       [[1015, 2171]],

       [[1008, 2171]],

       [[1007, 2172]],

       [[1006, 2172]],

       [[1005, 2173]],

       [[1000, 2173]],

       [[1000, 2174]],

       [[ 999, 2175]],

       [[ 997, 2175]],

       [[ 996, 2176]],

       [[ 989, 2176]],

       [[ 989, 2178]],

       [[ 988, 2179]],

       [[ 982, 2179]],

       [[ 982, 2180]],

       [[ 980, 2182]],

       [[ 979, 2182]],

       [[ 977, 2184]],

       [[ 974, 2184]],

       [[ 972, 2186]],

       [[ 964, 2186]],

       [[ 961, 2189]],

       [[ 960, 2189]],

       [[ 960, 2191]],

       [[ 959, 2192]],

       [[ 957, 2192]],

       [[ 957, 2193]],

       [[ 954, 2196]],

       [[ 952, 2196]],

       [[ 950, 2198]],

       [[ 944, 2198]],

       [[ 944, 2201]],

       [[ 942, 2203]],

       [[ 941, 2203]],

       [[ 938, 2206]],

       [[ 938, 2207]],

       [[ 937, 2208]],

       [[ 932, 2208]],

       [[ 931, 2209]],

       [[ 931, 2210]],

       [[ 930, 2211]],

       [[ 929, 2211]],

       [[ 928, 2212]],

       [[ 928, 2215]],

       [[ 927, 2216]],

       [[ 924, 2216]],

       [[ 923, 2217]],

       [[ 923, 2218]],

       [[ 922, 2219]],

       [[ 921, 2219]],

       [[ 920, 2220]],

       [[ 920, 2223]],

       [[ 919, 2224]],

       [[ 915, 2224]],

       [[ 915, 2231]],

       [[ 914, 2232]],

       [[ 907, 2232]],

       [[ 907, 2239]],

       [[ 906, 2240]],

       [[ 904, 2240]],

       [[ 904, 2247]],

       [[ 903, 2248]],

       [[ 899, 2248]],

       [[ 899, 2255]],

       [[ 898, 2256]],

       [[ 893, 2256]],

       [[ 893, 2263]],

       [[ 892, 2264]],

       [[ 888, 2264]],

       [[ 888, 2279]],

       [[ 887, 2280]],

       [[ 883, 2280]],

       [[ 883, 2287]],

       [[ 882, 2288]],

       [[ 880, 2288]],

       [[ 880, 2295]],

       [[ 879, 2296]],

       [[ 877, 2296]],

       [[ 877, 2303]],

       [[ 876, 2304]],

       [[ 876, 2305]],

       [[ 875, 2306]],

       [[ 875, 2307]],

       [[ 872, 2310]],

       [[ 872, 2319]],

       [[ 871, 2320]],

       [[ 870, 2320]],

       [[ 870, 2327]],

       [[ 869, 2328]],

       [[ 869, 2343]],

       [[ 868, 2344]],

       [[ 867, 2344]],

       [[ 867, 2345]],

       [[ 866, 2346]],

       [[ 866, 2352]],

       [[ 864, 2354]],

       [[ 864, 2359]],

       [[ 863, 2360]],

       [[ 863, 2364]],

       [[ 862, 2365]],

       [[ 862, 2370]],

       [[ 861, 2371]],

       [[ 861, 2399]],

       [[ 862, 2400]],

       [[ 862, 2423]],

       [[ 866, 2423]],

       [[ 867, 2424]],

       [[ 867, 2439]],

       [[ 871, 2439]],

       [[ 872, 2440]],

       [[ 872, 2447]],

       [[ 874, 2447]],

       [[ 875, 2448]],

       [[ 875, 2455]],

       [[ 876, 2455]],

       [[ 877, 2456]],

       [[ 877, 2462]],

       [[ 878, 2463]],

       [[ 879, 2463]],

       [[ 880, 2464]],

       [[ 880, 2466]],

       [[ 883, 2469]],

       [[ 883, 2470]],

       [[ 884, 2471]],

       [[ 887, 2471]],

       [[ 889, 2473]],

       [[ 889, 2475]],

       [[ 891, 2477]],

       [[ 891, 2478]],

       [[ 892, 2479]],

       [[ 895, 2479]],

       [[ 896, 2480]],

       [[ 896, 2481]],

       [[ 897, 2482]],

       [[ 897, 2484]],

       [[ 898, 2485]],

       [[ 899, 2485]],

       [[ 901, 2487]],

       [[ 903, 2487]],

       [[ 905, 2489]],

       [[ 906, 2489]],

       [[ 907, 2490]],

       [[ 908, 2490]],

       [[ 910, 2492]],

       [[ 911, 2492]],

       [[ 915, 2496]],

       [[ 915, 2497]],

       [[ 916, 2498]],

       [[ 919, 2498]],

       [[ 920, 2499]],

       [[ 921, 2499]],

       [[ 922, 2500]],

       [[ 927, 2500]],

       [[ 928, 2501]],

       [[ 928, 2503]],

       [[ 930, 2503]],

       [[ 931, 2504]],

       [[ 931, 2505]],

       [[ 932, 2505]],

       [[ 936, 2509]],

       [[ 938, 2509]],

       [[ 940, 2511]],

       [[ 942, 2511]],

       [[ 944, 2513]],

       [[ 944, 2515]],

       [[ 947, 2515]],

       [[ 949, 2517]],

       [[ 957, 2517]],

       [[ 958, 2518]],

       [[ 960, 2518]],

       [[ 961, 2519]],

       [[ 964, 2519]],

       [[ 965, 2520]],

       [[ 967, 2520]],

       [[ 968, 2521]],

       [[ 968, 2522]],

       [[ 969, 2522]],

       [[ 970, 2523]],

       [[ 971, 2523]],

       [[ 972, 2524]],

       [[ 975, 2524]],

       [[ 976, 2525]],

       [[ 991, 2525]],

       [[ 992, 2526]],

       [[1017, 2526]],

       [[1018, 2525]],

       [[1031, 2525]],

       [[1032, 2526]],

       [[1040, 2526]],

       [[1041, 2527]],

       [[1046, 2527]],

       [[1047, 2526]],

       [[1055, 2526]],

       [[1055, 2525]],

       [[1056, 2524]],

       [[1060, 2524]],

       [[1060, 2520]],

       [[1056, 2520]],

       [[1055, 2519]],

       [[1055, 2512]],

       [[1056, 2511]],

       [[1087, 2511]],

       [[1088, 2512]],

       [[1088, 2519]],

       [[1119, 2519]],

       [[1119, 2512]],

       [[1120, 2511]],

       [[1125, 2511]],

       [[1126, 2512]],

       [[1126, 2516]],

       [[1139, 2516]],

       [[1140, 2515]],

       [[1146, 2515]],

       [[1147, 2514]],

       [[1151, 2514]],

       [[1152, 2513]],

       [[1160, 2513]],

       [[1161, 2512]],

       [[1167, 2512]],

       [[1168, 2511]],

       [[1175, 2511]],

       [[1175, 2509]],

       [[1176, 2508]],

       [[1186, 2508]],

       [[1187, 2507]],

       [[1191, 2507]],

       [[1192, 2506]],

       [[1198, 2506]],

       [[1199, 2505]],

       [[1199, 2504]],

       [[1200, 2503]],

       [[1205, 2503]],

       [[1206, 2502]],

       [[1207, 2502]],

       [[1207, 2501]],

       [[1208, 2500]],

       [[1211, 2500]],

       [[1212, 2499]],

       [[1214, 2499]],

       [[1216, 2497]],

       [[1219, 2497]],

       [[1221, 2495]],

       [[1224, 2495]],

       [[1225, 2494]],

       [[1227, 2494]],

       [[1228, 2493]],

       [[1231, 2493]],

       [[1231, 2491]],

       [[1232, 2490]],

       [[1236, 2490]],

       [[1237, 2489]],

       [[1239, 2489]],

       [[1239, 2488]],

       [[1240, 2487]],

       [[1242, 2487]],

       [[1243, 2486]],

       [[1244, 2486]],

       [[1246, 2484]],

       [[1247, 2484]],

       [[1249, 2482]],

       [[1251, 2482]],

       [[1252, 2481]],

       [[1253, 2481]],

       [[1255, 2479]],

       [[1257, 2479]],

       [[1259, 2477]],

       [[1260, 2477]],

       [[1262, 2475]],

       [[1263, 2475]],

       [[1263, 2474]],

       [[1264, 2473]],

       [[1265, 2473]],

       [[1267, 2471]],

       [[1271, 2471]],

       [[1271, 2467]],

       [[1272, 2466]],

       [[1276, 2466]],

       [[1277, 2465]],

       [[1278, 2465]],

       [[1279, 2464]],

       [[1279, 2461]],

       [[1280, 2460]],

       [[1284, 2460]],

       [[1286, 2458]],

       [[1287, 2458]],

       [[1287, 2453]],

       [[1289, 2451]],

       [[1294, 2451]],

       [[1295, 2450]],

       [[1296, 2450]],

       [[1297, 2449]],

       [[1297, 2445]],

       [[1298, 2444]],

       [[1302, 2444]],

       [[1303, 2443]],

       [[1303, 2440]],

       [[1304, 2439]],

       [[1306, 2439]],

       [[1306, 2438]],

       [[1308, 2436]],

       [[1308, 2432]],

       [[1309, 2431]],

       [[1314, 2431]],

       [[1314, 2424]],

       [[1315, 2423]],

       [[1319, 2423]],

       [[1319, 2416]],

       [[1320, 2415]],

       [[1321, 2415]],

       [[1321, 2408]],

       [[1322, 2407]],

       [[1327, 2407]],

       [[1327, 2400]],

       [[1328, 2399]],

       [[1335, 2399]],

       [[1335, 2384]],

       [[1336, 2383]],

       [[1338, 2383]],

       [[1338, 2376]],

       [[1339, 2375]],

       [[1342, 2375]],

       [[1342, 2368]],

       [[1343, 2367]],

       [[1343, 2344]],

       [[1342, 2343]],

       [[1342, 2341]],

       [[1341, 2340]],

       [[1341, 2337]],

       [[1340, 2336]],

       [[1339, 2336]],

       [[1338, 2335]],

       [[1338, 2328]],

       [[1328, 2328]],

       [[1327, 2327]],

       [[1327, 2320]],

       [[1328, 2319]],

       [[1335, 2319]],

       [[1335, 2310]],

       [[1333, 2308]],

       [[1333, 2307]],

       [[1332, 2306]],

       [[1332, 2304]],

       [[1328, 2304]],

       [[1327, 2303]],

       [[1327, 2291]],

       [[1324, 2288]],

       [[1323, 2288]],

       [[1322, 2287]],

       [[1322, 2280]],

       [[1320, 2280]],

       [[1319, 2279]],

       [[1319, 2275]],

       [[1316, 2272]],

       [[1304, 2272]],

       [[1303, 2271]],

       [[1303, 2264]],

       [[1304, 2263]],

       [[1306, 2263]],

       [[1306, 2256]],

       [[1301, 2256]],

       [[1300, 2255]],

       [[1300, 2248]],

       [[1290, 2248]],

       [[1289, 2247]],

       [[1289, 2240]],

       [[1288, 2240]],

       [[1287, 2239]],

       [[1287, 2232]],

       [[1285, 2232]],

       [[1284, 2231]],

       [[1284, 2229]],

       [[1280, 2229]],

       [[1279, 2228]],

       [[1272, 2228]],

       [[1271, 2227]],

       [[1271, 2220]],

       [[1264, 2220]],

       [[1263, 2219]],

       [[1263, 2211]],

       [[1256, 2211]],

       [[1255, 2210]],

       [[1255, 2208]],

       [[1248, 2208]],

       [[1247, 2207]],

       [[1247, 2203]],

       [[1243, 2203]],

       [[1239, 2199]],

       [[1239, 2196]],

       [[1238, 2196]],

       [[1237, 2195]],

       [[1228, 2195]],

       [[1227, 2194]],

       [[1225, 2194]],

       [[1223, 2192]],

       [[1223, 2191]],

       [[1219, 2191]],

       [[1218, 2190]],

       [[1216, 2190]],

       [[1215, 2189]],

       [[1215, 2187]],

       [[1209, 2187]],

       [[1207, 2185]],

       [[1207, 2184]],

       [[1200, 2184]],

       [[1199, 2183]],

       [[1199, 2181]],

       [[1192, 2181]],

       [[1191, 2180]],

       [[1191, 2179]],

       [[1185, 2179]],

       [[1183, 2177]],

       [[1181, 2177]],

       [[1180, 2176]],

       [[1176, 2176]],

       [[1175, 2175]],

       [[1175, 2173]],

       [[1166, 2173]],

       [[1165, 2172]],

       [[1160, 2172]],

       [[1159, 2171]],

       [[1152, 2171]],

       [[1150, 2169]],

       [[1150, 2168]],

       [[1128, 2168]],

       [[1127, 2167]],

       [[1127, 2166]],

       [[1118, 2166]],

       [[1117, 2165]],

       [[1112, 2165]],

       [[1111, 2164]],

       [[1107, 2164]],

       [[1106, 2163]],

       [[1104, 2163]],

       [[1103, 2162]]], dtype=int32)}",139098.0,1611.068102478981,489.98468017578125,369.3407897949219,0.673446269207368,483.0,366.0,34.99739111525604,38.49713022678165,1.3266465381412311,NG,NG
/tmp/potato_inspection_system/data/test/1021/100-150 ng/Pic_2025_10_21_154318_52.jpeg,100-150 ng,100-150,100,150,ng,False,,,125.0,125.0,filename,3,"{'area': 229918.5, 'perimeter': 8067.755604505539, 'major_axis': 1701.8179931640625, 'minor_axis': 452.54815673828125, 'circularity': 0.04438930179822158, 'width': 1348, 'height': 539, 'estimated_volume': 182.49095085783978, 'estimated_weight': 200.74004594362378, 'aspect_ratio': 3.760523532854122, 'center': (2802.630615234375, 572.3223266601562), 'contour': array([[[3216,  315]],

       [[3216,  318]],

       [[3215,  319]],

       ...,

       [[3228,  319]],

       [[3227,  318]],

       [[3227,  315]]], dtype=int32)}",229918.5,8067.755604505539,1701.8179931640625,452.54815673828125,0.04438930179822158,1348.0,539.0,182.49095085783978,200.74004594362378,3.760523532854122,NG,NG
/tmp/potato_inspection_system/data/test/1021/100-150 ng/Pic_2025_10_21_154320_54.jpeg,100-150 ng,100-150,100,150,ng,False,,,125.0,125.0,filename,3,"{'area': 400109.0, 'perimeter': 17504.32953250408, 'major_axis': 1445.68505859375, 'minor_axis': 654.164794921875, 'circularity': 0.016409570842722303, 'width': 1349, 'height': 772, 'estimated_volume': 323.92662862550765, 'estimated_weight': 356.31929148805847, 'aspect_ratio': 2.209970744094237, 'center': (883.3222045898438, 1371.9544677734375), 'contour': array([[[1257,  972]],

       [[1257,  977]],

       [[1256,  978]],

       ...,

       [[1267,  982]],

       [[1263,  978]],

       [[1263,  972]]], dtype=int32)}",400109.0,17504.32953250408,1445.68505859375,654.164794921875,0.016409570842722303,1349.0,772.0,323.92662862550765,356.31929148805847,2.209970744094237,NG,NG
/tmp/potato_inspection_system/data/test/1021/100-150 ng/Pic_2025_10_21_154321_55.jpeg,100-150 ng,100-150,100,150,ng,False,,,125.0,125.0,filename,3,"{'area': 306531.5, 'perimeter': 12825.34765625, 'major_axis': 1350.5447998046875, 'minor_axis': 596.1624755859375, 'circularity': 0.023417831768176526, 'width': 1288, 'height': 728, 'estimated_volume': 251.3256940895748, 'estimated_weight': 276.4582634985323, 'aspect_ratio': 2.2653971947451175, 'center': (946.4193115234375, 704.6746215820312), 'contour': array([[[1176,  328]],

       [[1176,  335]],

       [[1183,  335]],

       ...,

       [[1208,  335]],

       [[1215,  335]],

       [[1215,  328]]], dtype=int32)}",306531.5,12825.34765625,1350.5447998046875,596.1624755859375,0.023417831768176526,1288.0,728.0,251.3256940895748,276.4582634985323,2.2653971947451175,NG,NG
/tmp/potato_inspection_system/data/test/1021/100-150 ng/Pic_2025_10_21_154319_53.jpeg,100-150 ng,100-150,100,150,ng,False,,,125.0,125.0,filename,3,"{'area': 295146.5, 'perimeter': 11204.730343222618, 'major_axis': 1235.619384765625, 'minor_axis': 494.2846984863281, 'circularity': 0.02954232579606087, 'width': 1352, 'height': 553, 'estimated_volume': 158.06571052074085, 'estimated_weight': 173.87228157281496, 'aspect_ratio': 2.4998131411907387, 'center': (958.124755859375, 316.0112609863281), 'contour': array([[[1304,   64]],

       [[1304,   65]],

       [[1303,   66]],

       ...,

       [[1312,   66]],

       [[1311,   65]],

       [[1311,   64]]], dtype=int32)}",295146.5,11204.730343222618,1235.619384765625,494.2846984863281,0.02954232579606087,1352.0,553.0,158.06571052074085,173.87228157281496,2.4998131411907387,NG,NG
/tmp/potato_inspection_system/data/test/1021/100-150 ng/Pic_2025_10_21_154322_56.jpeg,100-150 ng,100-150,100,150,ng,False,,,125.0,125.0,filename,3,"{'area': 177620.0, 'perimeter': 3900.739237308502, 'major_axis': 710.8887939453125, 'minor_axis': 415.8705749511719, 'circularity': 0.14669249388278718, 'width': 760, 'height': 473, 'estimated_volume': 64.37491613144752, 'estimated_weight': 70.81240774459228, 'aspect_ratio': 1.7093991178115433, 'center': (1156.4976806640625, 1705.1357421875), 'contour': array([[[1150, 1463]],

       [[1149, 1464]],

       [[1148, 1464]],

       ...,

       [[1154, 1468]],

       [[1155, 1467]],

       [[1155, 1463]]], dtype=int32)}",177620.0,3900.739237308502,710.8887939453125,415.8705749511719,0.14669249388278718,760.0,473.0,64.37491613144752,70.81240774459228,1.7093991178115433,NG,NG
